"STATION","NAME","DATE","AWND","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-05-25","10.51","0.22",,"0.0","0.0",,"84","70","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-05-26","6.04","0.00",,"0.0","0.0",,"88","71","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-05-27","5.14","0.00",,"0.0","0.0",,"90","71","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-05-28","4.03","0.00",,"0.0","0.0",,"93","68",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-05-29","5.82","0.00",,"0.0","0.0",,"92","70",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-05-30","6.71","0.00",,"0.0","0.0",,"90","71",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-05-31","6.71","0.00",,"0.0","0.0",,"91","70","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-01","8.50","0.00",,"0.0","0.0",,"90","72",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-02","7.61","0.24",,"0.0","0.0",,"92","67","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-03","4.03","0.00",,"0.0","0.0",,"78","67",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-04","5.82","0.00",,"0.0","0.0",,"91","67",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-05","8.50","0.00",,"0.0","0.0",,"91","71","    1",,,,,,"    1","    1",,,"    1","    1",,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-06","9.62","0.00",,"0.0","0.0",,"93","77","    1",,,,,,"    1","    1",,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-07","7.83","0.00",,"0.0","0.0",,"94","77","    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-08","9.17","1.34",,"0.0","0.0",,"85","72","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-09","9.84","0.26",,"0.0","0.0",,"90","74","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-10","14.76","0.00",,"0.0","0.0",,"93","78","    1",,,,,,,"    1",,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-11","15.88","0.00",,"0.0","0.0",,"91","78","    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-12","16.33","0.00",,"0.0","0.0",,"92","79",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-13","15.21","0.00",,"0.0","0.0",,"93","79",,,,,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-14","13.65","0.00",,"0.0","0.0",,"93","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-15","12.30","0.00",,"0.0","0.0",,"92","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-16","11.41","0.00",,"0.0","0.0",,"93","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-17","10.96","0.00",,"0.0","0.0",,"92","73",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-18","13.87","0.00",,"0.0","0.0",,"93","79",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-19","10.96","0.00",,"0.0","0.0",,"94","78",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-20","10.51","0.00",,"0.0","0.0",,"92","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-21","10.51","0.00",,"0.0","0.0",,"93","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-22","8.50","0.00",,"0.0","0.0",,"93","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-23","9.40","0.00",,"0.0","0.0",,"94","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-24","7.16","0.00",,"0.0","0.0",,"95","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-25","8.95","0.00",,"0.0","0.0",,"95","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-26","10.74","0.00",,"0.0","0.0",,"94","78",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-27","10.07","0.00",,"0.0","0.0",,"95","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-28","5.59","2.38",,"0.0","0.0",,"96","74","    1","    1","    1",,"    1",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-29","7.38","0.02",,"0.0","0.0",,"92","76",,,,,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-06-30","12.08","0.00",,"0.0","0.0",,"88","75",,,,,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-01","10.51","0.49",,"0.0","0.0",,"82","76","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-02","10.07","0.54",,"0.0","0.0",,"89","76","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-03","14.32","0.01",,"0.0","0.0",,"89","76","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-04","13.42","0.02",,"0.0","0.0",,"90","76","    1",,,,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-05","9.62","0.00",,"0.0","0.0",,"91","75","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-06","4.92","0.00",,"0.0","0.0",,"93","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-07","6.71","0.00",,"0.0","0.0",,"94","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-08","8.05","0.21",,"0.0","0.0",,"81","76","    1",,,,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-09","8.95","0.06",,"0.0","0.0",,"89","75","    1",,,,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-10","6.93","0.00",,"0.0","0.0",,"92","76","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-11","10.51","0.00",,"0.0","0.0",,"92","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-12","12.53","0.00",,"0.0","0.0",,"92","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-13","13.87","0.00",,"0.0","0.0",,"92","78",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-14","12.30","0.00",,"0.0","0.0",,"94","80",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-15","9.40","0.00",,"0.0","0.0",,"93","79",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-16","6.71","0.00",,"0.0","0.0",,"95","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-17","5.59","0.00",,"0.0","0.0",,"96","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-18","6.26","0.00",,"0.0","0.0",,"94","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-19","10.74","0.00",,"0.0","0.0",,"94","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-20","8.50","0.00",,"0.0","0.0",,"94","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-21","8.28","0.00",,"0.0","0.0",,"95","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-22","5.82","0.00",,"0.0","0.0",,"89","78",,,,,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-23","8.95","0.00",,"0.0","0.0",,"94","78",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-24","8.05","0.00",,"0.0","0.0",,"94","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-25","5.14","0.00",,"0.0","0.0",,"93","74",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-26","5.59","2.23",,"0.0","0.0",,"94","73","    1","    1","    1",,"    1",,,,"    1",,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-27","6.49","0.00",,"0.0","0.0",,"90","75","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-28","8.05","0.12",,"0.0","0.0",,"88","75","    1",,,,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-29","8.72","0.00",,"0.0","0.0",,"91","75","    1",,,,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-30","9.62","0.00",,"0.0","0.0",,"95","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-07-31","8.28","0.00",,"0.0","0.0",,"96","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-01","6.26","0.00",,"0.0","0.0",,"97","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-02","6.26","0.00",,"0.0","0.0",,"96","73",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-03","6.49","0.00",,"0.0","0.0",,"95","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-04","8.50","0.00",,"0.0","0.0",,"95","79",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-05","6.93","0.00",,"0.0","0.0",,"96","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-06","7.16","0.00",,"0.0","0.0",,"96","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-07","8.50","0.00",,"0.0","0.0",,"96","78",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-08","10.29","0.00",,"0.0","0.0",,"96","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-09","8.50","0.00",,"0.0","0.0",,"96","78",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-10","6.71","0.00",,"0.0","0.0",,"97","80",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-11","6.71","0.00",,"0.0","0.0",,"100","79",,,,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-12","6.93","0.00",,"0.0","0.0",,"96","78",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-13","9.62","0.00",,"0.0","0.0",,"99","79",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-14","10.96","0.00",,"0.0","0.0",,"100","80",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-15","9.40","0.00",,"0.0","0.0",,"99","80",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-16","6.49","0.00",,"0.0","0.0",,"101","79",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-17","4.92","0.00",,"0.0","0.0",,"100","78",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-18","6.93","0.00",,"0.0","0.0",,"99","79",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-19","10.51","0.00",,"0.0","0.0",,"99","80",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-20","14.54","0.00",,"0.0","0.0",,"100","79",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-21","12.53","0.00",,"0.0","0.0",,"99","78",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-22","7.61","0.00",,"0.0","0.0",,"99","80",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-23","6.93","0.00",,"0.0","0.0",,"102","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-24","4.92","0.00",,"0.0","0.0",,"103","77","    1",,"    1",,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-25","9.40","0.00",,"0.0","0.0",,"96","78",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-26","7.38","0.00",,"0.0","0.0",,"93","78",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-27","6.49","0.00",,"0.0","0.0",,"96","72",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-28","6.04","0.00",,"0.0","0.0",,"96","66",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-29","7.61","0.07",,"0.0","0.0",,"93","73",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-30","14.09","0.00",,"0.0","0.0",,"98","80",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-08-31","10.29","0.00",,"0.0","0.0",,"97","79",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-01","8.28","0.00",,"0.0","0.0",,"98","78",,,,,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-02","6.49","0.02",,"0.0","0.0",,"98","74","    1",,"    1",,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-03","8.05","1.68",,"0.0","0.0",,"86","70","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-04","6.71","0.00",,"0.0","0.0",,"91","72",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-05","4.70","0.00",,"0.0","0.0",,"91","72","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-06","8.28","0.00",,"0.0","0.0",,"92","74",,,,,"    1",,,,,,,"    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-07","14.32","3.69",,"0.0","0.0",,"78","73","    1",,"    1",,"    1",,,,,,,"    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-08","12.30","2.83",,"0.0","0.0",,"91","73","    1",,"    1",,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-09","10.51","0.00",,"0.0","0.0",,"91","78",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-10","9.62","0.00",,"0.0","0.0",,"90","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-11","6.71","0.00",,"0.0","0.0",,"91","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-12","4.70","0.00",,"0.0","0.0",,"92","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-13","4.25","0.00",,"0.0","0.0",,"91","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-14","5.59","0.00",,"0.0","0.0",,"92","77","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-15","7.61","0.00",,"0.0","0.0",,"93","76","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-16","3.80","0.00",,"0.0","0.0",,"92","73","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-17","4.92","0.28",,"0.0","0.0",,"93","71","    1",,,,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-18","7.83","0.15",,"0.0","0.0",,"84","72","    1",,,,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-19","7.61","0.25",,"0.0","0.0",,"83","69","    1",,,,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-20","6.04","0.03",,"0.0","0.0",,"83","69","    1",,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-21","6.04","0.02",,"0.0","0.0",,"87","72","    1",,,,,,,"    1",,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-22","8.50","0.09",,"0.0","0.0",,"86","72","    1",,,,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-23","9.40","0.23",,"0.0","0.0",,"88","75",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-24","4.92","0.05",,"0.0","0.0",,"89","74","    1",,,,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-25","3.58","0.01",,"0.0","0.0",,"89","72","    1",,"    1",,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-26","8.50","0.04",,"0.0","0.0",,"86","66",,,"    1",,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-27","8.50","0.00",,"0.0","0.0",,"80","58",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-28","2.91","0.00",,"0.0","0.0",,"87","52",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-29","4.25","0.00",,"0.0","0.0",,"90","60",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-09-30","6.04","0.00",,"0.0","0.0",,"87","59",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-01","6.49","0.00",,"0.0","0.0",,"88","62",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-02","6.71","0.00",,"0.0","0.0",,"85","61",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-03","8.28","0.00",,"0.0","0.0",,"81","59",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-04","4.92","0.00",,"0.0","0.0",,"76","55",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-05","3.80","0.00",,"0.0","0.0",,"79","51",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-06","3.80","0.00",,"0.0","0.0",,"80","51",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-07","4.47","0.00",,"0.0","0.0",,"82","50",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-08","5.14","0.00",,"0.0","0.0",,"82","50",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-09","5.14","0.00",,"0.0","0.0",,"83","54",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-10","7.38","0.00",,"0.0","0.0",,"85","64",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-11","6.26","0.09",,"0.0","0.0",,"84","64","    1",,"    1",,"    1",,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-12","3.58","0.00",,"0.0","0.0",,"88","63","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-13","7.38","0.00",,"0.0","0.0",,"84","57",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-14","7.38","0.00",,"0.0","0.0",,"80","53",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-15","3.80","0.00",,"0.0","0.0",,"83","47",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-16","4.03","0.00",,"0.0","0.0",,"81","52",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-17","6.49","0.00",,"0.0","0.0",,"83","56",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-18","8.05","0.00",,"0.0","0.0",,"84","61","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-19","5.14","0.00",,"0.0","0.0",,"84","66",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-20","5.14","0.00",,"0.0","0.0",,"85","63",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-21","9.62","0.00",,"0.0","0.0",,"85","65","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-22","13.65","0.02",,"0.0","0.0",,"85","68","    1",,"    1",,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-23","9.62","0.06",,"0.0","0.0",,"84","67","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-24","7.61","0.00",,"0.0","0.0",,"86","69",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-25","11.63","0.00",,"0.0","0.0",,"91","68","    1",,,,,,"    1","    1",,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-26","4.70","0.00",,"0.0","0.0",,"86","60","    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-27","3.13","0.00",,"0.0","0.0",,"86","59","    1","    1",,,"    1",,"    1","    1","    1",,,"    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-28","12.75","0.00",,"0.0","0.0",,"78","52",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2010-10-29","5.59","0.00",,"0.0","0.0",,"75","45",,,,,,,,,,,,,,,,,
