"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","TMAX","TMIN","WT01","WT02","WT03","WT06","WT08"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-11-26","13.87",,"0.00",,"57","43",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-11-27","7.38",,"0.00",,"58","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-11-28","4.25",,"0.00",,"62","42",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-11-29","4.92",,"0.00",,"64","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-11-30","7.38",,"0.22",,"73","55","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-01","8.28",,"0.01",,"70","51","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-02","5.82",,"0.00",,"72","46",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-03","8.05",,"0.00",,"74","42",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-04","6.49",,"0.00",,"70","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-05","3.36",,"0.00",,"73","38",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-06","4.25",,"0.00",,"70","43",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-07","7.83",,"0.00",,"73","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-08","10.51",,"0.00",,"75","57",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-09","12.30",,"0.00",,"79","52","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-10","10.29",,"0.00",,"59","32",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-11","5.14",,"0.00",,"66","28",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-12","7.61",,"0.00",,"72","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-13","9.17",,"0.15",,"58","52","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-14","8.05",,"0.00",,"67","49",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-15","6.71",,"0.24",,"65","53","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-16","9.62",,"0.00",,"65","39",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-17","5.82",,"0.00",,"71","32",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-18","8.50",,"0.00",,"69","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-19","7.61",,"0.00","0.0","68","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-20","8.05",,"0.00",,"74","45","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-21","6.49",,"0.10",,"63","59","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-22","2.68",,"0.13",,"71","59","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-23","6.71",,"0.33",,"72","61","    1","    1","    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-24","8.28",,"0.69",,"75","53","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-25","11.63",,"0.00",,"57","39",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-26","5.59",,"0.00",,"61","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-27","6.49",,"0.00",,"67","33",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-28","5.37",,"0.00",,"63","34",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-29","7.83",,"0.00",,"63","30",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-30","5.82",,"0.00",,"70","30",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2023-12-31","5.37",,"0.00",,"74","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-01","11.18",,"0.00",,"59","42","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-02","10.51",,"1.55",,"53","44","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-03","9.17",,"0.00",,"52","45","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-04","6.93",,"0.02",,"58","41","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-05","7.61",,"0.01",,"67","42",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-06","6.26",,"0.00",,"67","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-07","9.62",,"0.00",,"65","34",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-08","15.88",,"0.37",,"76","50","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-09","17.00",,"0.00",,"58","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-10","6.49",,"0.00",,"68","28",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-11","7.61",,"0.00",,"75","36","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-12","15.88",,"0.00",,"66","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-13","6.26",,"0.00",,"64","26",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-14","16.78",,"0.00",,"41","19","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-15","17.90",,"0.00",,"27","18","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-16","14.09",,"0.00",,"35","17",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-17","6.93",,"0.00",,"47","14",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-18","10.29",,"0.00",,"75","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-19","17.67",,"0.00",,"52","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-20","10.29",,"0.00",,"42","26",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-21","8.05",,"0.28",,"42","37","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-22","6.04",,"2.19",,"59","40","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-23","4.92",,"0.28",,"65","55","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-24","8.05",,"1.12",,"57","56","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-25","6.26",,"0.04",,"61","47","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-26","6.93",,"0.01",,"57","50","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-27","12.53",,"0.00",,"63","45","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-28","6.26",,"0.00",,"67","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-29","6.49",,"0.00",,"71","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-30","3.80",,"0.00",,"74","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-01-31","3.36",,"0.00",,"72","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-01","6.93",,"0.00",,"73","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-02","11.18",,"0.65",,"68","58","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-03","7.61",,"0.19",,"72","47","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-04","14.09",,"0.00",,"68","44",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-05","14.32",,"0.00",,"65","46",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-06","5.14",,"0.00",,"70","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-07","9.62",,"0.00",,"71","39",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-08","4.47",,"0.00",,"74","57",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-09","8.28",,"0.00",,"77","60","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-10","7.61",,"0.43",,"67","60","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-11","12.97",,"0.01",,"62","47","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-12","13.87",,"0.00",,"62","39",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-13","6.71",,"0.00",,"68","34",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-14","5.37",,"0.00",,"68","37",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-15","3.58",,"0.00",,"70","58",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-16","11.63",,"0.00",,"75","53",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-17","19.01",,"0.00",,"53","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-18","6.71",,"0.00",,"55","29",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-19","7.38",,"0.00",,"68","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-20","8.28",,"0.00",,"80","39","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-21","12.30",,"0.00",,"79","53","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-22","11.41",,"0.00",,"89","59","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-23","10.51",,"0.00",,"77","49",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-24","6.71",,"0.00",,"80","43",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-25","10.51",,"0.00",,"84","51",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-26","9.40",,"0.00",,"81","57","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-27","9.17",,"0.00",,"82","66","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-28","16.11",,"0.00",,"68","31","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-02-29","9.62",,"0.05",,"49","43","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-01","4.03",,"0.00",,"66","43","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-02","7.83",,"0.00",,"81","39","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-03","10.07",,"0.00",,"80","62","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-04","8.95",,"0.00",,"84","66","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-05","5.14",,"0.00",,"92","56","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-06","6.93",,"0.00",,"82","53","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-07","10.07",,"0.01",,"74","65","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-08","11.41",,"0.00",,"85","53","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-09","16.33",,"0.00",,"64","45",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-10","6.04",,"0.00",,"67","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-11","4.70",,"0.00",,"74","53",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-12","7.16",,"0.00",,"76","52","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-13","12.97",,"0.00",,"85","66","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-14","12.53",,"0.00",,"80","69","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-15","11.41",,"0.02",,"79","64","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-16","10.07",,"0.01",,"82","62","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-17","9.62",,"1.28",,"67","58","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-18","13.87",,"0.00",,"65","51",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-19","6.71",,"0.00",,"64","46",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-20","5.82",,"0.00",,"67","52",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-21","6.71",,"0.16",,"64","53","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-22","8.72",,"0.01",,"81","50","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-23","5.82",,"0.00",,"73","49",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-24","12.30",,"0.00",,"73","54","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-25","7.83",,"0.05",,"80","55","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-26","9.40",,"0.00",,"70","47",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-27","6.26",,"0.15",,"71","44",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-28","7.61",,"0.03",,"78","41","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-29","11.18",,"0.00",,"80","49","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-30","9.62",,"0.00",,"77","62",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-03-31","11.86",,"0.00",,"81","65","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-01","13.20",,"0.00",,"85","67","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-02","12.97",,"0.08",,"78","50",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-03","7.16",,"0.00",,"82","43",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-04","6.93",,"0.00",,"87","46",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-05","9.62",,"0.00",,"86","47",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-06","13.42",,"0.00",,"79","55",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-07","6.71",,"0.04",,"80","63","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-08","6.49",,"0.00",,"80","60","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-09","11.18",,"0.43",,"87","65","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-10","15.88",,"0.32",,"73","54","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-11","8.05",,"0.00",,"84","49",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-12","9.17",,"0.00",,"82","48",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-13","11.41",,"0.00",,"83","59","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-14","9.84",,"0.00",,"85","62",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-15","14.32",,"0.00",,"86","69",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-16","7.83",,"0.03",,"80","71","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-17","6.93",,"0.00",,"83","71","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-18","8.72",,"0.00",,"90","71","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-19","10.29",,"0.00",,"79","67",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-20","11.41",,"0.42",,"71","57","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-21","16.11",,"0.01",,"71","50","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-22","7.61",,"0.00",,"74","47",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-23","7.38",,"0.00",,"76","52",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-24","10.51",,"0.00",,"85","69","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-25","14.76",,"0.00",,"84","70",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-26","14.09",,"0.00",,"85","73",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-27","16.55",,"0.00",,"85","74","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-28","8.50",,"0.95",,"82","64","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-29","5.59",,"0.00",,"90","67","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-04-30","8.28",,"0.00",,"87","67","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-01","9.84",,"0.02",,"80","72","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-02","7.83",,"0.16",,"79","70","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-03","8.50",,"0.01",,"76","72","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-04","9.17",,"0.01",,"81","70","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-05","9.40",,"0.89",,"82","63","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-06","10.51",,"0.00",,"87","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-07","6.93",,"0.00",,"90","71","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-08","6.93",,"0.00",,"88","75","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-09","6.71",,"0.44",,"93","71","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-10","11.41",,"0.00",,"84","68",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-11","9.62",,"0.00",,"79","67",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-12","7.61",,"0.00",,"82","67","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-13","6.49",,"0.25",,"81","64","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-14","3.80",,"0.00",,"91","59","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-15","6.49",,"0.00",,"93","59",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-16","10.51",,"0.24",,"84","66","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-17","6.49",,"0.00",,"86","61",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-18","4.92",,"0.00",,"96","64","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-19","8.50",,"0.00",,"93","72","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-20","8.28",,"0.00",,"95","65",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-21","10.51",,"0.00",,"96","75","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-22","11.41",,"0.00",,"95","77","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-23","12.08",,"0.00",,"94","76","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-24","11.41",,"0.00",,"99","75","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-25","11.18",,"0.00",,"100","76","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-26","8.28",,"0.00",,"96","76","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-27","6.93",,"0.00",,"97","78","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-28","10.74",,"0.90",,"90","70","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-29","7.16",,"0.02",,"91","70","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-30","10.07",,"0.00",,"95","74","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-05-31","7.61",,"1.60",,"89","64","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-01","6.71",,"0.00",,"92","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-02","10.96",,"0.00",,"96","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-03","12.75",,"0.00",,"96","79","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-04","12.53",,"0.00",,"99","79",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-05","8.72",,"0.02",,"89","70","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-06","4.25",,"0.00",,"96","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-07","5.59",,"0.00",,"95","69","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-08","9.17",,"0.00",,"95","68","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-09","6.26",,"0.00",,"95","67","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-10","6.04",,"0.65",,"92","73","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-11","4.92",,"0.22",,"94","71","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-12","4.47",,"0.02",,"90","72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-13","3.36",,"0.00",,"95","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-14","4.47",,"0.00",,"95","72","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-15","5.82",,"0.00",,"95","71","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-16","7.83",,"0.00",,"96","72","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-17","10.29",,"0.00",,"95","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-18","9.40",,"0.00",,"94","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-19","11.18",,"1.06",,"80","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-20","11.18",,"0.22",,"89","74","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-21","7.38",,"0.00",,"91","74","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-22","4.92",,"0.00",,"93","71","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-23","4.92",,"0.00",,"94","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-24","4.92",,"0.00",,"95","74","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-25","8.05",,"0.00",,"96","76","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-26","6.71",,"0.00",,"97","78",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-27","6.04",,"0.00",,"100","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-28","10.51",,"0.00",,"99","78",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2024-06-29","12.53",,"0.00",,"100","78",,,,,
